driverId,days_since_last_trip,completed_deliveries_last_30_days,avg_rating_last_30_days,total_earnings_last_30_days,wallet_balance,tenure_in_days,churn
7245,19,11,4.73,5954.33,1043.31,1100,1
7246,6,15,4.89,7271.24,929.07,692,0
7247,5,22,4.81,11208.27,807.69,247,0
7248,11,22,4.76,12209.54,3003.23,1258,1
7249,6,24,4.8,13098.21,1002.6,622,0
7250,4,23,4.86,14472.16,1628.67,1012,0
7251,0,21,4.87,10687.39,1076.81,531,1
7252,1,25,4.88,14476.25,0.0,854,1
7253,14,15,4.69,7122.6,1085.34,1170,0
7254,0,23,4.81,9743.88,1783.33,1331,0
7255,0,20,4.82,11923.93,672.79,334,0
7256,23,10,4.68,5575.62,473.3,1018,1
7257,11,14,4.77,7322.41,310.69,1374,1
7258,0,22,4.85,10134.1,2560.49,974,0
7259,3,11,4.9,5307.15,817.99,240,1
7260,14,9,4.84,5253.49,1131.44,308,1
7261,4,23,4.81,12133.5,866.84,328,0
7262,5,19,4.75,7745.18,1179.83,186,1
7263,5,21,4.9,8840.84,0.0,1137,0
7264,2,29,4.86,15387.44,869.73,1448,0
7265,12,12,4.75,6992.52,1917.89,789,1
7266,1,23,4.94,10620.56,1458.48,910,0
7267,5,29,4.81,11956.98,927.59,1167,0
7268,1,29,4.9,15251.07,0.0,641,1
7269,0,33,4.89,11997.84,1449.21,724,0
7270,1,18,5.0,8920.26,635.81,895,0
7271,19,6,4.68,3682.16,670.29,477,1
7272,2,28,4.93,14003.33,0.0,120,0
7273,3,14,4.83,5994.74,1137.91,864,0
7274,1,17,4.9,11139.6,794.36,1238,0
7275,12,12,4.75,6306.03,155.28,137,1
7276,5,22,4.89,12328.63,1507.17,348,0
7277,28,7,4.59,4225.32,1097.44,416,1
7278,9,15,4.83,7973.95,1368.18,1212,1
7279,6,20,4.77,10237.04,1362.8,771,0
7280,9,21,4.73,12652.2,774.7,815,0
7281,0,18,4.75,8449.14,1880.76,978,0
7282,28,3,4.63,1856.56,277.25,436,1
7283,29,4,4.54,1994.98,0.0,1078,1
7284,3,26,5.0,12065.96,2009.83,74,0
7285,7,21,4.78,11487.05,1496.1,197,1
7286,2,13,4.95,8641.63,859.36,1229,0
7287,6,23,4.9,12115.81,2489.22,997,0
7288,14,14,4.72,6102.61,263.64,289,1
7289,27,9,4.56,5665.13,416.56,674,1
7290,3,20,4.84,9296.95,898.29,106,0
7291,10,16,4.86,9258.58,1331.62,1017,0
7292,12,15,4.92,8032.01,479.2,1141,0
7293,2,14,4.77,5600.18,170.69,439,0
7294,7,8,4.81,4547.91,484.2,544,0
7295,9,16,4.75,7296.61,503.51,378,0
7296,14,13,4.71,8597.48,2061.58,602,1
7297,34,0,4.44,749.67,17.68,430,1
7298,0,25,4.83,12775.3,2185.54,393,0
7299,2,22,4.75,10043.27,0.0,662,0
7300,1,21,4.88,13139.91,1289.72,1292,0
7301,1,22,4.9,8870.13,195.85,1151,1
7302,5,15,4.8,10215.5,0.0,467,0
7303,20,11,4.63,5743.85,1261.06,1415,1
7304,5,14,4.84,7001.72,1128.58,338,0
7305,9,12,4.7,7072.03,781.28,1368,1
7306,4,16,4.87,8641.4,1071.93,484,0
7307,3,18,4.83,8598.14,411.74,824,1
7308,17,12,4.81,5587.74,451.87,328,1
7309,9,14,4.81,7439.99,388.77,1150,0
7310,3,19,4.84,9121.34,613.57,496,1
7311,24,6,4.62,4174.9,439.12,1312,0
7312,5,12,4.69,6439.79,1447.16,151,1
7313,2,18,4.85,10414.88,1603.62,767,0
7314,5,21,4.82,10472.96,1338.29,263,0
7315,9,17,4.79,9762.86,239.8,1336,1
7316,4,19,4.83,8791.24,1260.84,643,0
7317,18,15,4.8,6965.83,0.0,1021,1
7318,6,22,4.8,10815.45,548.34,1322,0
7319,5,19,4.77,12045.42,83.46,817,0
7320,19,10,4.57,5085.76,460.22,114,1
7321,5,13,4.8,6384.94,509.89,354,0
7322,4,16,4.77,8497.54,586.57,342,0
7323,1,21,4.78,10829.76,1125.29,1373,0
7324,4,21,4.82,9101.34,1076.52,1365,0
7325,4,11,4.92,5215.62,1146.27,731,0
7326,2,22,4.93,12903.86,529.92,1338,1
7327,6,23,4.73,10283.81,407.35,391,1
7328,1,22,4.87,12883.67,1266.43,1028,0
7329,2,26,4.89,12580.71,1645.13,606,0
7330,6,15,4.86,5092.11,573.31,383,0
7331,3,21,4.96,11908.02,2991.32,397,0
7332,8,20,4.72,11701.17,2030.15,647,0
7333,10,11,4.72,6495.88,1473.8,529,0
7334,3,20,4.8,9724.68,1386.97,340,0
7335,0,18,4.91,8894.84,1022.24,521,1
7336,5,22,4.64,10797.98,0.0,219,0
7337,1,22,4.85,10250.64,1132.39,1455,0
7338,5,11,4.71,6493.64,513.59,588,0
7339,12,23,4.76,11696.41,921.21,187,1
7340,7,11,4.95,5510.08,1079.83,876,1
7341,5,20,4.89,9648.79,12.15,1328,0
7342,28,4,4.51,2343.06,541.13,559,1
7343,1,18,4.84,11133.09,1775.09,1272,0
7344,20,11,4.62,5888.52,774.75,927,1
7345,16,20,4.81,8416.59,1443.51,1116,0
7346,4,17,4.69,9243.41,0.0,465,1
7347,1,19,4.84,10723.31,1421.51,84,0
7348,1,25,4.82,13985.27,0.0,538,0
7349,25,6,4.55,3655.49,527.93,1388,0
7350,2,19,4.98,10244.02,92.22,1192,0
7351,19,13,4.58,9701.28,360.42,1182,1
7352,5,21,4.75,9090.03,597.74,1321,0
7353,5,16,4.94,10441.57,841.53,578,1
7354,7,17,4.8,9822.93,1122.39,503,1
7355,2,17,4.85,11894.39,1915.83,1390,0
7356,4,23,4.8,9548.51,2837.02,870,0
7357,27,9,4.61,6009.23,324.54,467,1
7358,2,19,4.83,12345.46,1343.51,438,0
7359,25,10,4.58,5420.23,544.99,1319,1
7360,34,0,4.32,703.22,99.35,108,1
7361,0,16,4.88,11142.1,0.0,120,1
7362,6,23,4.78,10578.96,222.92,1114,1
7363,1,22,4.84,13146.11,733.17,31,1
7364,7,27,4.86,17160.42,1169.84,281,1
7365,33,0,4.25,563.49,51.36,1486,1
7366,22,12,4.65,6330.16,573.55,655,1
7367,25,7,4.75,4865.89,441.9,1099,1
7368,2,24,4.89,11960.01,368.95,745,0
7369,6,17,4.78,8155.64,1349.37,163,0
7370,2,16,4.78,4973.01,0.0,301,0
7371,22,8,4.65,5487.67,770.02,1148,1
7372,2,22,4.92,11204.18,949.64,168,0
7373,1,20,4.83,11704.42,1237.08,904,0
7374,0,15,4.88,7942.37,1070.38,541,1
7375,2,23,4.82,14260.92,1729.67,574,1
7376,2,22,4.83,13873.66,0.0,1429,1
7377,0,27,4.79,12009.18,939.18,920,0
7378,19,12,4.7,6124.67,826.25,934,1
7379,15,13,4.74,7373.82,1050.66,545,0
7380,2,14,4.96,9338.3,379.57,590,0
7381,15,19,4.73,9943.43,183.04,1038,1
7382,4,19,4.79,10477.83,1558.93,87,0
7383,14,18,4.84,9815.03,1378.15,378,1
7384,3,17,4.87,7494.23,158.94,912,1
7385,6,15,4.83,7683.59,56.12,946,1
7386,4,22,4.83,11232.91,775.19,165,0
7387,2,23,4.87,13459.46,484.97,1188,0
7388,6,26,4.75,17138.73,1873.27,827,0
7389,13,14,4.74,6478.61,1354.71,379,0
7390,13,9,4.73,5857.72,46.77,1135,0
7391,4,20,4.86,10552.43,845.39,1486,0
7392,5,18,4.9,8702.98,319.47,652,0
7393,14,9,4.8,4523.14,703.07,446,1
7394,0,19,4.91,10247.25,1695.87,470,0
7395,0,28,4.75,13115.06,290.21,901,0
7396,4,17,4.8,9527.88,1785.95,99,1
7397,2,22,4.73,10073.08,1637.93,740,0
7398,4,16,4.91,7171.87,611.11,66,1
7399,1,29,4.86,17302.64,2642.84,86,0
7400,6,17,4.8,9104.1,0.0,662,1
7401,9,19,4.74,10161.7,2544.66,1125,1
7402,15,4,4.81,2131.85,253.72,1328,0
7403,8,19,4.8,11331.72,2228.43,158,1
7404,4,20,4.83,10374.22,488.79,388,1
7405,26,2,4.62,1365.63,13.05,649,1
7406,12,26,4.77,12508.0,1649.35,873,0
7407,6,21,4.81,9482.72,346.14,1480,1
7408,2,25,4.94,11774.23,548.28,1035,0
7409,8,13,4.88,7399.17,894.5,821,0
7410,6,21,4.82,9399.53,1502.76,119,0
7411,10,10,4.72,6863.95,877.98,148,1
7412,15,14,4.75,5987.7,1180.65,255,1
7413,24,6,4.59,3653.66,375.01,1001,1
7414,28,5,4.69,3592.68,841.64,516,1
7415,7,13,4.92,7341.85,1188.68,384,0
7416,30,0,4.6,287.59,67.28,1015,1
7417,24,6,4.55,3900.81,600.61,1228,1
7418,0,24,4.84,10708.93,1052.66,675,1
7419,8,21,4.78,10478.49,346.73,1326,0
7420,2,19,4.8,7736.55,1131.93,1109,1
7421,3,22,4.82,13279.56,1693.62,1082,0
7422,3,20,4.86,11380.68,1675.5,1305,0
7423,5,22,4.86,12158.11,61.87,300,0
7424,0,29,4.97,15424.59,0.0,1144,0
7425,2,11,4.85,5802.69,444.76,1437,1
7426,0,25,4.85,13298.7,972.16,1488,1
7427,8,15,4.7,8260.79,1151.73,879,1
7428,21,12,4.69,6736.93,0.0,1138,1
7429,34,0,4.25,610.35,180.43,1336,1
7430,5,19,4.81,6821.06,1088.79,1282,1
7431,2,21,4.82,14084.83,2338.39,1349,0
7432,18,10,4.66,4893.89,864.35,1253,1
7433,1,31,4.92,15698.46,131.17,590,0
7434,31,0,4.69,540.47,138.78,1103,1
7435,11,12,4.87,7171.88,565.86,633,1
7436,5,20,4.75,8386.54,737.16,1208,0
7437,1,22,4.95,9737.85,190.29,1221,0
7438,0,21,4.84,12310.44,1329.03,1403,1
7439,6,19,4.81,10683.39,1412.56,894,0
7440,4,12,4.87,6268.25,795.07,728,1
7441,18,7,4.77,3837.88,462.38,273,1
7442,8,15,4.87,7760.54,1012.19,968,1
7443,4,22,4.91,11643.21,915.64,862,0
7444,2,21,4.84,11736.76,1666.95,786,0
7445,5,22,4.95,10724.95,1441.11,1024,0
7446,1,23,4.91,12907.01,464.16,1281,1
7447,9,16,4.58,9597.55,2374.5,248,0
7448,6,19,4.82,10805.63,2409.4,664,1
7449,16,15,4.69,8785.01,1403.54,1091,1
7450,5,15,4.81,9162.91,1774.98,1234,0
7451,3,16,4.89,7966.21,1030.78,1174,0
7452,17,7,4.73,4427.35,436.6,1205,1
7453,10,14,4.73,6762.62,1303.07,1286,0
7454,11,15,4.87,7990.45,1035.32,1443,0
7455,6,16,4.73,7688.3,1245.65,923,1
7456,19,12,4.59,6809.68,1520.54,395,1
7457,2,19,4.78,11658.48,0.0,858,1
7458,4,16,4.87,8298.28,1126.14,1073,1
7459,15,20,4.75,9557.21,300.91,178,1
7460,1,13,4.81,7626.68,664.56,1142,0
7461,16,12,4.68,7247.67,322.69,829,1
7462,4,26,4.84,11654.85,2286.62,1406,0
7463,1,12,4.79,6686.01,956.49,341,0
7464,0,24,4.93,13015.48,1383.25,1363,0
7465,18,14,4.81,7392.02,0.0,688,1
7466,15,7,4.71,4115.87,274.71,873,1
7467,3,18,4.87,7493.64,514.56,1000,1
7468,1,17,4.87,9581.36,1174.6,881,0
7469,2,16,4.95,10755.47,746.52,1358,0
7470,2,22,4.99,12154.7,966.75,275,1
7471,12,14,4.73,7528.29,0.0,1102,1
7472,2,22,4.86,9673.93,1717.59,1463,0
7473,2,16,4.92,7977.61,76.88,353,1
7474,0,16,4.9,8451.11,456.99,404,1
7475,6,20,4.75,10504.59,1537.58,728,0
7476,10,13,4.65,5607.07,1006.95,1095,1
7477,8,20,4.76,10752.51,1135.26,1439,0
7478,6,10,4.84,4567.92,632.1,1199,1
7479,30,0,4.44,654.86,185.23,1197,1
7480,5,19,4.75,11399.72,0.0,678,1
7481,19,15,4.65,7549.94,1350.31,978,1
7482,8,19,4.93,8992.54,0.0,340,0
7483,0,29,4.8,12683.7,944.62,710,0
7484,16,14,4.7,6846.24,967.19,307,1
7485,6,16,4.78,7652.14,143.45,69,0
7486,8,24,4.93,13873.2,1152.1,1289,1
7487,2,26,4.75,13457.53,0.0,1212,1
7488,4,21,4.78,12727.07,0.0,780,0
7489,20,12,4.68,5783.88,255.36,51,1
7490,2,12,4.87,7517.83,239.04,162,0
7491,0,21,4.96,10910.82,949.82,194,0
7492,2,15,4.93,7922.17,1876.02,1084,0
7493,5,15,4.78,7452.05,1316.57,329,0
7494,17,12,4.73,8481.05,1463.94,397,1
7495,8,19,4.79,9146.52,1278.43,1295,0
7496,25,7,4.6,5268.21,0.0,1318,0
7497,5,17,4.9,10085.52,1999.21,1151,0
7498,4,24,4.86,10688.78,1415.83,485,1
7499,2,22,4.97,10239.66,1461.4,882,0
7500,2,13,4.89,7532.46,1274.32,324,1
7501,12,19,4.82,9933.3,1406.83,1291,1
7502,0,19,4.69,9196.49,1216.3,154,0
7503,2,27,4.86,12679.94,432.85,1124,0
7504,20,12,4.71,8120.91,215.4,781,1
7505,6,15,4.85,8323.53,179.41,1143,0
7506,0,12,4.99,7059.13,0.0,692,1
7507,11,5,4.81,3153.78,199.87,262,1
7508,5,11,4.74,5953.85,868.49,1134,1
7509,18,17,4.74,11764.91,2258.36,957,1
7510,10,18,4.84,10340.87,447.89,712,0
7511,0,31,4.84,22137.98,1978.96,577,0
7512,2,31,4.83,17680.23,1049.06,535,0
7513,2,27,4.91,13001.01,1574.54,737,0
7514,11,17,4.77,10345.78,0.0,414,0
7515,5,19,4.9,9806.83,584.93,445,0
7516,13,14,4.76,9393.29,313.39,438,1
7517,5,22,4.68,10570.39,1642.08,48,1
7518,3,10,4.85,4057.38,0.0,1393,0
7519,1,22,4.84,11230.18,1472.56,377,0
7520,2,18,4.9,11275.63,1975.21,272,0
7521,4,23,4.87,10936.04,0.0,252,1
7522,6,25,4.75,14099.42,720.9,1482,0
7523,27,4,4.62,2291.14,146.73,730,1
7524,2,20,4.9,12031.37,2787.62,510,0
7525,9,14,4.82,7122.12,1514.67,623,0
7526,1,24,4.94,13173.64,2343.42,159,0
7527,11,18,4.7,9201.78,1300.85,491,1
7528,0,33,4.87,14711.22,2544.35,395,0
7529,9,14,4.63,5498.84,848.87,1210,0
7530,1,26,4.95,10922.34,2544.15,115,0
7531,2,28,4.87,13970.17,1522.87,655,1
7532,6,18,4.81,10057.6,0.0,1191,1
7533,4,18,4.83,11680.58,801.85,1255,0
7534,5,19,4.86,9350.89,1396.23,783,0
7535,3,17,4.92,8326.87,643.51,357,1
7536,29,7,4.57,2935.27,687.41,525,0
7537,3,18,4.88,11000.54,469.7,356,1
7538,6,17,4.85,9916.52,1769.76,1003,0
7539,18,8,4.55,4588.72,15.67,460,1
7540,9,17,4.74,9219.71,1251.64,957,1
7541,3,20,4.88,9980.57,421.73,993,0
7542,6,15,4.91,9554.1,53.34,1411,0
7543,0,23,4.98,10784.18,1086.97,574,1
7544,6,14,4.73,7100.79,59.58,1443,0
7545,4,19,4.91,8669.05,1480.0,619,0
7546,14,15,4.81,7632.84,603.68,1030,0
7547,18,9,4.73,4448.58,557.51,1002,1
7548,2,14,4.72,6907.82,728.59,1232,0
7549,0,25,4.84,10702.9,1610.47,719,0
7550,4,15,4.85,7051.13,382.5,1194,1
7551,6,15,4.8,6405.75,1251.29,552,0
7552,4,16,4.69,8763.92,2346.29,752,0
7553,7,17,4.79,7893.62,158.45,764,1
7554,5,15,4.76,9706.84,2293.42,1065,1
7555,27,5,4.65,3270.22,215.86,938,1
7556,4,20,4.87,10275.91,698.68,145,1
7557,0,27,4.92,15237.1,2618.33,1219,1
7558,3,25,4.82,15182.96,259.88,1144,0
7559,6,15,4.82,7526.78,1194.34,183,1
7560,2,31,4.85,15984.77,2402.42,1443,0
7561,3,25,4.91,15279.7,1510.75,1001,0
7562,3,28,4.81,16749.36,1560.1,154,0
7563,13,18,4.7,8543.65,614.07,752,1
7564,27,6,4.68,4690.26,817.87,1259,1
7565,3,23,4.91,9813.33,755.4,441,0
7566,2,26,4.89,8899.04,1753.62,1401,0
7567,4,20,4.95,13125.96,2624.29,645,0
7568,4,22,4.99,13036.79,0.0,362,0
7569,33,0,4.65,189.12,39.34,553,1
7570,5,22,4.78,13043.43,1167.7,801,1
7571,10,21,4.84,10166.82,336.4,1041,1
7572,24,9,4.65,3484.13,213.28,1393,1
7573,7,9,4.77,4570.85,214.22,316,0
7574,2,16,4.81,7608.02,1980.46,1441,0
7575,6,17,4.84,7914.91,1612.92,805,1
7576,4,20,4.9,9597.39,396.86,217,0
7577,4,18,4.94,8595.11,0.0,1391,0
7578,32,0,4.74,515.85,89.56,543,1
7579,3,19,4.89,10629.82,45.68,942,0
7580,5,20,4.82,11304.53,1864.94,1056,1
7581,1,24,4.89,13364.28,1454.63,49,0
7582,2,18,4.76,6076.55,427.58,355,0
7583,6,12,4.86,5732.6,619.73,1039,0
7584,13,17,4.78,7508.71,164.31,507,1
7585,8,21,4.93,12957.43,1151.6,43,0
7586,3,23,4.85,10435.03,2439.41,64,0
7587,0,22,4.96,8268.44,432.97,1244,0
7588,5,17,4.8,10186.76,1115.79,255,0
7589,5,30,4.95,15573.61,606.79,177,1
7590,14,12,4.84,8660.28,361.88,856,1
7591,8,23,4.88,9271.75,1649.94,204,0
7592,19,9,4.69,4675.88,78.5,990,1
7593,15,12,4.71,5227.2,532.01,829,1
7594,4,26,4.81,11717.16,410.1,983,0
7595,7,20,4.74,9339.52,2026.81,752,1
7596,13,13,4.78,6090.27,362.97,1174,0
7597,29,5,4.57,3162.67,65.06,977,1
7598,4,17,4.87,8888.46,843.14,640,1
7599,8,18,4.81,9620.82,928.05,52,1
7600,4,15,4.76,9388.26,1808.91,432,1
7601,13,17,4.82,9827.64,630.79,223,0
7602,24,13,4.65,7268.33,1053.08,52,1
7603,25,7,4.69,3845.99,106.98,431,1
7604,1,21,4.79,11345.98,2167.74,333,0
7605,2,15,4.81,9104.88,1611.39,142,0
7606,13,13,4.72,5570.39,866.64,489,1
7607,7,19,4.83,9522.68,1674.12,774,0
7608,23,7,4.64,4290.96,569.51,291,1
7609,3,18,4.95,9816.38,1122.51,431,1
7610,18,12,4.77,5508.36,135.23,59,1
7611,10,18,4.73,10637.73,590.63,104,1
7612,2,27,5.0,16689.26,2894.37,261,0
7613,1,20,4.86,12637.19,2124.79,695,0
7614,11,18,4.86,8465.63,1499.82,1009,0
7615,1,20,4.85,11728.51,801.1,1188,1
7616,15,9,4.77,4898.94,1157.13,955,1
7617,6,19,4.89,9987.8,905.35,936,1
7618,5,10,4.72,6203.41,906.49,1405,0
7619,3,16,4.97,10300.97,3398.72,405,0
7620,33,0,4.38,336.23,115.49,1203,1
7621,12,23,4.74,11042.34,1811.19,1407,0
7622,15,12,4.69,7831.66,0.0,864,1
7623,14,11,4.7,6032.9,476.53,1265,1
7624,6,17,4.78,5320.39,894.24,232,1
7625,27,10,4.53,5697.09,341.72,1321,1
7626,6,25,4.87,11162.83,1237.49,859,0
7627,5,15,4.84,7936.11,1017.49,355,1
7628,3,25,4.84,13662.08,1646.07,120,0
7629,3,22,4.92,8530.5,0.0,1088,0
7630,13,16,4.87,9407.66,2678.06,663,0
7631,3,18,4.74,7506.93,102.01,485,0
7632,12,14,4.87,6781.8,311.17,603,0
7633,29,2,4.59,1500.17,39.89,1486,1
7634,5,23,4.74,9860.8,248.9,658,1
7635,1,29,4.9,12398.02,1317.03,145,1
7636,9,19,4.78,10530.74,1970.62,441,1
7637,0,20,4.94,10737.96,608.91,243,0
7638,15,8,4.74,4379.6,515.57,1038,1
7639,5,16,4.85,9403.43,1215.58,1206,1
7640,5,21,4.8,17200.23,203.14,1266,0
7641,6,12,4.75,5251.67,0.0,960,0
7642,5,17,4.88,6348.99,200.64,1159,1
7643,3,20,4.81,12203.76,2582.72,643,0
7644,3,16,4.88,7105.7,283.09,952,0
7645,4,19,4.94,10255.27,461.83,187,1
7646,22,11,4.65,6482.27,852.26,821,1
7647,1,17,4.92,9055.34,1464.81,849,0
7648,3,19,4.85,10308.54,86.39,75,0
7649,2,21,4.83,13614.95,2214.07,836,0
7650,4,14,4.73,6961.01,997.77,1092,1
7651,1,16,4.87,10103.29,540.85,570,0
7652,14,9,4.73,4209.01,0.0,831,1
7653,1,26,4.81,13870.4,2229.27,450,0
7654,9,19,4.65,10778.25,1363.88,427,1
7655,3,13,4.73,6605.23,830.03,220,1
7656,5,26,4.95,15338.11,0.0,511,0
7657,2,20,4.86,10952.74,3110.03,1210,0
7658,12,13,4.66,7437.57,153.73,1405,0
7659,28,3,4.56,1906.48,186.44,964,1
7660,2,20,4.86,8835.29,1588.82,947,0
7661,29,5,4.62,2924.78,352.62,932,1
7662,3,19,4.83,9188.58,1157.42,729,0
7663,6,20,4.96,8114.24,18.4,651,1
7664,11,13,4.91,8685.07,0.5,942,0
7665,2,16,4.89,8185.1,1109.21,1183,1
7666,5,15,4.8,7944.67,570.69,638,0
7667,0,22,4.91,9822.79,2483.76,861,0
7668,11,13,4.68,8767.52,65.68,721,1
7669,4,22,4.91,11114.42,778.56,449,0
7670,21,14,4.68,6755.77,802.07,456,1
7671,3,19,4.77,9323.21,660.59,145,1
7672,25,6,4.59,3295.07,186.11,676,1
7673,1,27,4.91,13396.63,1431.24,1077,0
7674,6,20,4.7,8783.02,2340.81,1037,0
7675,3,20,4.79,11474.33,593.6,1478,1
7676,2,20,4.83,9240.96,0.0,88,0
7677,1,24,4.94,14652.67,2139.62,1148,0
7678,9,16,4.91,6803.05,536.76,1198,0
7679,2,24,4.89,13091.51,280.04,671,0
7680,6,16,4.6,7450.12,1128.72,445,1
7681,32,0,4.45,653.9,149.42,554,1
7682,3,13,5.0,7316.74,379.31,1033,0
7683,0,26,4.89,15613.78,0.0,1297,0
7684,1,21,4.69,13774.93,2440.85,974,0
7685,1,18,5.0,9918.53,495.55,785,0
7686,5,21,4.74,10745.47,1317.92,989,0
7687,13,13,4.79,5903.26,554.83,133,1
7688,3,22,4.77,8748.87,1281.6,923,0
7689,1,22,5.0,12832.47,1584.66,91,0
7690,8,15,4.7,7533.39,1605.17,1439,1
7691,3,12,4.81,6996.3,1194.19,1337,0
7692,6,16,4.89,7735.09,0.0,777,1
7693,26,5,4.58,2493.76,234.69,579,1
7694,3,24,4.88,13340.5,1575.71,1106,0
7695,5,16,4.89,10184.58,761.27,967,1
7696,16,22,4.73,9748.49,1996.59,1067,0
7697,10,15,4.7,5795.52,897.35,787,0
7698,13,20,4.69,10138.13,0.0,377,0
7699,14,9,4.71,4442.67,370.74,137,1
7700,6,15,4.86,9062.88,1012.84,446,1
7701,6,21,4.88,11440.13,462.84,807,0
7702,12,15,4.77,9675.6,1554.04,653,1
7703,11,17,4.82,10299.31,1509.76,774,1
7704,9,17,4.68,9196.88,1273.01,438,1
7705,4,21,4.86,11018.45,1854.16,1408,0
7706,17,12,4.71,6371.81,1393.8,569,0
7707,2,25,4.89,11450.34,1935.02,1273,1
7708,1,25,4.92,13999.71,2428.28,604,0
7709,3,19,4.78,11640.82,1205.04,682,0
7710,2,21,4.85,9733.14,597.63,917,0
7711,9,20,4.88,10260.94,2788.67,416,1
7712,2,17,4.88,9417.32,1350.26,353,0
7713,9,14,4.78,8766.32,286.9,587,1
7714,5,13,4.74,6536.33,684.47,1212,0
7715,1,19,4.91,10210.47,810.26,242,1
7716,2,26,4.76,13415.25,2287.3,673,0
7717,5,15,4.82,7423.53,605.36,1018,1
7718,12,25,4.73,9712.26,0.0,1068,0
7719,4,22,4.87,10223.57,1614.85,668,0
7720,2,18,4.82,8013.89,507.62,149,0
7721,3,31,4.83,15548.87,0.0,53,0
7722,1,18,4.81,8625.77,1567.42,720,1
7723,0,28,4.86,11944.84,41.07,1220,0
7724,31,0,4.39,296.39,64.36,71,1
7725,1,20,4.85,13159.89,1451.1,1334,0
7726,1,20,4.85,9300.55,1118.59,1023,0
7727,19,16,4.7,7745.62,517.41,41,1
7728,9,19,4.86,9798.02,1378.98,535,1
7729,4,30,4.89,13920.98,2430.49,354,0
7730,8,19,4.71,7515.53,241.49,1425,1
7731,26,5,4.67,3999.93,472.32,845,1
7732,1,19,4.97,7207.36,801.13,506,0
7733,2,22,4.91,8804.6,1802.9,438,1
7734,19,6,4.52,3277.18,438.84,858,1
7735,15,13,4.75,4907.92,0.0,37,0
7736,34,0,4.38,92.85,88.88,408,1
7737,3,20,4.82,11582.69,1322.5,273,1
7738,28,5,4.8,2746.24,386.61,941,1
7739,3,16,4.7,8573.52,855.75,1013,0
7740,11,19,4.78,9739.41,1288.5,716,1
7741,20,12,4.73,5748.88,788.74,235,1
7742,1,25,4.88,11872.09,2014.86,574,1
7743,2,18,4.87,9125.19,818.16,1269,1
7744,6,25,4.75,12224.43,0.0,329,0
7745,18,15,4.66,8640.05,600.01,270,1
7746,0,27,4.92,13552.09,1158.08,193,0
7747,18,11,4.55,6702.82,334.58,1230,1
7748,3,27,4.91,13099.77,241.36,206,0
7749,4,27,4.83,15046.6,972.11,884,0
7750,3,16,4.89,9722.89,1713.96,1498,0
7751,24,9,4.7,3753.61,556.38,973,1
7752,1,16,5.0,8512.53,0.0,636,0
7753,6,22,4.92,9923.15,0.0,334,1
7754,1,19,4.79,9435.01,0.0,32,0
7755,26,5,4.77,2941.12,409.92,258,1
7756,16,7,4.53,4089.89,6.89,1430,1
7757,2,13,4.83,6657.54,719.93,241,1
7758,3,23,4.86,13211.37,2092.92,59,0
7759,4,27,4.82,14479.1,1911.81,1229,0
7760,4,16,4.86,7179.13,581.48,645,0
7761,16,12,4.71,7252.34,1720.44,554,1
7762,6,15,4.91,9481.68,509.3,1084,1
7763,4,18,4.81,9571.01,1111.81,798,0
7764,12,9,4.75,4727.22,373.29,1374,0
7765,5,17,4.95,8446.06,773.77,717,1
7766,1,32,4.94,20717.73,3533.88,1077,0
7767,1,34,4.86,17019.0,2618.47,1321,0
7768,3,17,4.88,8925.9,0.0,711,0
7769,6,21,4.95,11904.78,313.87,447,1
7770,1,15,4.77,5137.46,921.6,1462,0
7771,6,16,4.74,7427.44,6.26,363,0
7772,3,13,4.81,9517.81,189.69,87,0
7773,10,16,4.8,5200.36,752.84,879,1
7774,0,24,4.95,9819.6,1766.94,1480,0
7775,5,24,4.78,11930.95,2041.95,157,0
7776,0,20,4.81,9110.66,0.0,1278,0
7777,3,9,4.76,4645.72,443.03,1250,0
7778,0,14,4.81,5857.02,426.91,1395,0
7779,5,23,4.78,11775.24,630.69,649,0
7780,14,22,4.59,11989.26,0.0,404,1
7781,1,27,4.83,14698.08,3077.07,782,1
7782,12,14,4.69,6589.47,674.44,239,0
7783,6,14,4.81,8381.83,204.42,1268,0
7784,5,15,4.95,8304.25,1115.87,1005,1
7785,6,18,4.71,10703.72,960.76,740,0
7786,3,27,4.92,14220.82,2435.66,788,0
7787,11,10,4.89,5273.15,368.83,1076,1
7788,15,9,4.8,5105.94,412.98,799,1
7789,15,13,4.75,7237.07,825.49,1264,0
7790,3,18,4.94,11149.89,1778.52,1389,0
7791,8,17,4.84,9100.49,257.75,1426,0
7792,1,25,4.95,13894.21,0.0,941,0
7793,5,13,4.84,7738.56,1121.74,1121,0
7794,0,26,4.81,9917.99,1238.69,487,0
7795,2,28,4.94,11454.03,1248.14,86,0
7796,7,24,4.99,12733.92,1395.24,618,0
7797,19,12,4.67,6011.25,690.47,1311,1
7798,0,23,4.88,11236.08,2384.55,226,0
7799,6,24,4.83,12279.48,1474.76,832,0
7800,8,18,4.7,12933.98,1140.0,312,0
7801,26,8,4.56,4733.7,94.57,661,1
7802,8,22,4.82,8007.42,639.21,240,1
7803,1,25,4.86,13326.61,1968.78,1110,0
7804,1,21,4.87,12609.41,2054.16,1221,0
7805,8,20,4.8,11313.27,0.0,1144,0
7806,2,21,4.85,12151.65,2124.97,1066,0
7807,26,3,4.57,1921.45,260.19,375,1
